color_b,color_g,color_r,pos_x,pos_y,time
0.0,0.0,255.0,0.09048507462686567,0.9924812030075187,0.030406300805526365
0.0,0.0,255.0,0.09421641791044776,0.9874686716791979,0.031210787589575788
0.0,0.0,255.0,0.09701492537313433,0.9774436090225563,0.03216824738414299
0.0,0.0,255.0,0.10074626865671642,0.9674185463659147,0.03292849208080802
0.0,0.0,255.0,0.10261194029850747,0.9548872180451128,0.0339214109276779
0.0,0.0,255.0,0.10541044776119403,0.9423558897243107,0.03468738748098435
0.0,0.0,255.0,0.10727611940298508,0.9298245614035088,0.03560452813187612
0.0,0.0,255.0,0.10914179104477612,0.9172932330827067,0.03642640663303527
0.0,0.0,255.0,0.11100746268656717,0.9047619047619048,0.03732774653843261
0.0,0.0,255.0,0.11194029850746269,0.8922305764411027,0.0382192137021624
0.0,0.0,255.0,0.11287313432835822,0.8796992481203008,0.03906918483910406
0.0,0.0,255.0,0.11287313432835822,0.8646616541353384,0.03996161094462937
0.0,0.0,255.0,0.11380597014925373,0.8446115288220551,0.040791160980152716
0.0,0.0,255.0,0.11380597014925373,0.8295739348370927,0.041651048447025364
0.0,0.0,255.0,0.11380597014925373,0.8145363408521303,0.042531204456394314
0.0,0.0,255.0,0.11380597014925373,0.7994987468671679,0.0433445178637889
0.0,0.0,255.0,0.11287313432835822,0.7869674185463659,0.04429360871177699
0.0,0.0,255.0,0.11194029850746269,0.7719298245614035,0.0451217857170022
0.0,0.0,255.0,0.11100746268656717,0.7543859649122807,0.046002486579664055
0.0,0.0,255.0,0.10820895522388059,0.7343358395989975,0.046900426600513634
0.0,0.0,255.0,0.10634328358208955,0.7142857142857143,0.047736427699025044
0.0,0.0,255.0,0.10354477611940298,0.6967418546365914,0.048684494222822464
0.0,0.0,255.0,0.10167910447761194,0.6791979949874687,0.049464963873720354
0.0,0.0,255.0,0.10074626865671642,0.6666666666666666,0.05040132694878603
0.0,0.0,255.0,0.09888059701492537,0.6516290726817042,0.05121875944707503
0.0,0.0,255.0,0.09701492537313433,0.6390977443609023,0.0521315194774918
0.0,0.0,255.0,0.0960820895522388,0.6265664160401002,0.0529317346117248
0.0,0.0,255.0,0.09421641791044776,0.6115288220551378,0.053956211361320096
0.0,0.0,255.0,0.09328358208955224,0.5964912280701754,0.05471874444181535
0.0,0.0,255.0,0.09235074626865672,0.5839598997493735,0.05560862063392983
0.0,0.0,255.0,0.09048507462686567,0.5714285714285714,0.05648877664329878
0.0,0.0,255.0,0.08955223880597014,0.5639097744360902,0.05735016790525986
0.0,0.0,255.0,0.08861940298507463,0.5538847117794486,0.05814720109626226
0.0,0.0,255.0,0.08768656716417911,0.543859649122807,0.059095093267005946
0.0,0.0,255.0,0.08675373134328358,0.5363408521303258,0.05990197740554418
0.0,0.0,255.0,0.08582089552238806,0.5263157894736842,0.06083929942240538
0.0,0.0,255.0,0.08488805970149253,0.518796992481203,0.0616525256532731
0.0,0.0,255.0,0.08395522388059702,0.5112781954887218,0.06261109694855785
0.0,0.0,255.0,0.0830223880597015,0.5037593984962406,0.06338088747491469
0.0,0.0,255.0,0.0830223880597015,0.49874686716791977,0.06431459166591096
0.0,0.0,255.0,0.08208955223880597,0.49373433583959897,0.06510504302913499
0.0,0.0,255.0,0.08208955223880597,0.49122807017543857,0.06604487137114358
0.0,0.0,255.0,0.08208955223880597,0.49122807017543857,0.06685271445147734
0.0,0.0,255.0,0.08115671641791045,0.48872180451127817,0.06777371266368291
0.0,0.0,255.0,0.08115671641791045,0.48621553884711777,0.06863769742731826
0.0,0.0,255.0,0.08115671641791045,0.48621553884711777,0.06949695286437113
0.0,0.0,255.0,0.08115671641791045,0.48621553884711777,0.07048503341399995
0.0,0.0,255.0,0.08115671641791045,0.48621553884711777,0.07217006850178923
0.0,0.0,255.0,0.0830223880597015,0.49874686716791977,0.07564727862888584
0.0,0.0,255.0,0.08488805970149253,0.506265664160401,0.07648879364272151
0.0,0.0,255.0,0.08582089552238806,0.5162907268170426,0.0773807838656125
0.0,0.0,255.0,0.08768656716417911,0.5288220551378446,0.07818001826391827
0.0,0.0,255.0,0.08861940298507463,0.5463659147869674,0.0791289129647209
0.0,0.0,255.0,0.09048507462686567,0.5639097744360902,0.07991631314950463
0.0,0.0,255.0,0.0914179104477612,0.5789473684210527,0.08094654354987307
0.0,0.0,255.0,0.09328358208955224,0.5939849624060151,0.08166583707304288
0.0,0.0,255.0,0.09421641791044776,0.606516290726817,0.08260322447229923
0.0,0.0,255.0,0.0960820895522388,0.6215538847117794,0.08340195760557552
0.0,0.0,255.0,0.09888059701492537,0.6390977443609023,0.08432134305203408
0.0,0.0,255.0,0.10167910447761194,0.656641604010025,0.08514906238049325
0.0,0.0,255.0,0.10354477611940298,0.6766917293233082,0.0860513612276861
0.0,0.0,255.0,0.10634328358208955,0.6942355889724311,0.08690183362965724
0.0,0.0,255.0,0.10914179104477612,0.7092731829573935,0.08779321361686017
0.0,0.0,255.0,0.11194029850746269,0.7243107769423559,0.08862361362352045
0.0,0.0,255.0,0.11380597014925373,0.7343358395989975,0.08952401638125398
0.0,0.0,255.0,0.1166044776119403,0.7468671679197995,0.09035626888911018
0.0,0.0,255.0,0.11847014925373134,0.7568922305764411,0.09127990419125344
0.0,0.0,255.0,0.12033582089552239,0.7694235588972431,0.09208739856547973
0.0,0.0,255.0,0.12220149253731344,0.7819548872180451,0.09300573789361591
0.0,0.0,255.0,0.12406716417910447,0.7944862155388471,0.09391790948247633
0.0,0.0,255.0,0.12686567164179105,0.8120300751879699,0.09471627211551344
0.0,0.0,255.0,0.1296641791044776,0.8245614035087719,0.09564049585921305
0.0,0.0,255.0,0.13246268656716417,0.8370927318295739,0.09648379799184947
0.0,0.0,255.0,0.13432835820895522,0.8471177944862155,0.09738646733928152
0.0,0.0,255.0,0.13712686567164178,0.8571428571428571,0.09823205785574818
0.0,0.0,255.0,0.13899253731343283,0.8646616541353384,0.0991853113828941
0.0,0.0,255.0,0.1417910447761194,0.87468671679198,0.09993921398722964
0.0,0.0,255.0,0.1455223880597015,0.8822055137844611,0.10086829782230203
0.0,0.0,255.0,0.14832089552238806,0.8922305764411027,0.10173494147000678
0.0,0.0,255.0,0.15205223880597016,0.899749373433584,0.10259883905711525
0.0,0.0,255.0,0.15578358208955223,0.9097744360902256,0.10341282808259304
0.0,0.0,255.0,0.15951492537313433,0.9172932330827067,0.1043351121485699
0.0,0.0,255.0,0.1623134328358209,0.9223057644110275,0.10520535182800786
0.0,0.0,255.0,0.16511194029850745,0.9273182957393483,0.10606674308996894
0.0,0.0,255.0,0.1669776119402985,0.9298245614035088,0.10690010709854267
0.0,0.0,255.0,0.16884328358208955,0.9323308270676691,0.10782215142907065
0.0,0.0,255.0,0.1707089552238806,0.9348370927318296,0.10861850900198983
0.0,0.0,255.0,0.17164179104477612,0.9373433583959899,0.10954216609826481
0.0,0.0,255.0,0.17350746268656717,0.9373433583959899,0.11045024039036254
0.0,0.0,255.0,0.17444029850746268,0.9398496240601504,0.11128251469235044
0.0,0.0,255.0,0.17537313432835822,0.9398496240601504,0.11211502872978722
0.0,0.0,255.0,0.17723880597014927,0.9373433583959899,0.11303951400306744
0.0,0.0,255.0,0.17817164179104478,0.9373433583959899,0.11385925667931837
0.0,0.0,255.0,0.18003731343283583,0.9348370927318296,0.11476323367465341
0.0,0.0,255.0,0.18097014925373134,0.9323308270676691,0.11562270705302344
0.0,0.0,255.0,0.1828358208955224,0.9298245614035088,0.11656233924784659
0.0,0.0,255.0,0.1837686567164179,0.924812030075188,0.11742314206825133
0.0,0.0,255.0,0.18470149253731344,0.9223057644110275,0.11817939843881224
0.0,0.0,255.0,0.1865671641791045,0.9172932330827067,0.11912927387554213
0.0,0.0,255.0,0.1875,0.9122807017543859,0.11992013932726876
0.0,0.0,255.0,0.1884328358208955,0.9072681704260651,0.12084939751539489
0.0,0.0,255.0,0.1884328358208955,0.899749373433584,0.12172432293315189
0.0,0.0,255.0,0.18936567164179105,0.8947368421052632,0.12257228900997563
0.0,0.0,255.0,0.19029850746268656,0.8872180451127819,0.12345608463934123
0.0,0.0,255.0,0.19029850746268656,0.8796992481203008,0.12434140585792698
0.0,0.0,255.0,0.1912313432835821,0.8671679197994987,0.1251514719396958
0.0,0.0,255.0,0.1912313432835821,0.8571428571428571,0.126049673490126
0.0,0.0,255.0,0.1912313432835821,0.8421052631578947,0.12689393456455794
0.0,0.0,255.0,0.1912313432835821,0.8295739348370927,0.12787061678329906
0.0,0.0,255.0,0.1912313432835821,0.8195488721804511,0.12865542346640851
0.0,0.0,255.0,0.1912313432835821,0.8070175438596491,0.12956426055311632
0.0,0.0,255.0,0.1912313432835821,0.7944862155388471,0.13039936809222735
0.0,0.0,255.0,0.19029850746268656,0.7819548872180451,0.13130127464504932
0.0,0.0,255.0,0.18936567164179105,0.7669172932330827,0.13211247402166743
0.0,0.0,255.0,0.18936567164179105,0.7493734335839599,0.13304787815493757
0.0,0.0,255.0,0.1884328358208955,0.731829573934837,0.13388278954686317
0.0,0.0,255.0,0.1875,0.7142857142857143,0.13477826683082877
0.0,0.0,255.0,0.1865671641791045,0.6967418546365914,0.13562815079124357
0.0,0.0,255.0,0.18563432835820895,0.681704260651629,0.13650460179822074
0.0,0.0,255.0,0.18470149253731344,0.6691729323308271,0.13734895004917955
0.0,0.0,255.0,0.1837686567164179,0.6541353383458647,0.13825449622199817
0.0,0.0,255.0,0.1828358208955224,0.6390977443609023,0.13909496511751146
0.0,0.0,255.0,0.1828358208955224,0.6240601503759399,0.13999920364242707
0.0,0.0,255.0,0.18190298507462688,0.606516290726817,0.1407998328651627
0.0,0.0,255.0,0.18097014925373134,0.5914786967418546,0.14179990018723557
0.0,0.0,255.0,0.18097014925373134,0.5789473684210527,0.14253693413362256
0.0,0.0,255.0,0.18097014925373134,0.568922305764411,0.14346174631887854
0.0,0.0,255.0,0.18003731343283583,0.5588972431077694,0.14436698737385312
0.0,0.0,255.0,0.18003731343283583,0.5513784461152882,0.14520104879464177
0.0,0.0,255.0,0.18003731343283583,0.5463659147869674,0.14613329277881304
0.0,0.0,255.0,0.18003731343283583,0.5388471177944862,0.14693769238633558
0.0,0.0,255.0,0.18003731343283583,0.5338345864661654,0.1478620251006938
0.0,0.0,255.0,0.18003731343283583,0.531328320802005,0.14864903299110663
0.0,0.0,255.0,0.18003731343283583,0.5263157894736842,0.14963990318959516
0.0,0.0,255.0,0.18003731343283583,0.5238095238095238,0.15040398365344226
0.0,0.0,255.0,0.18003731343283583,0.5213032581453634,0.15131763724325942
0.0,0.0,255.0,0.18003731343283583,0.518796992481203,0.15219753172304776
0.0,0.0,255.0,0.18003731343283583,0.518796992481203,0.15305811660213534
0.0,0.0,255.0,0.18003731343283583,0.5162907268170426,0.15393081901845726
0.0,0.0,255.0,0.18003731343283583,0.5162907268170426,0.15479236283934036
0.0,0.0,255.0,0.18003731343283583,0.5162907268170426,0.15562387434671818
0.0,0.0,255.0,0.18003731343283583,0.5137844611528822,0.15653011793175173
0.0,0.0,255.0,0.18003731343283583,0.5137844611528822,0.15735330408081386
0.0,0.0,255.0,0.18190298507462688,0.531328320802005,0.16351073473226813
0.0,0.0,255.0,0.1828358208955224,0.5413533834586466,0.16431173445524294
0.0,0.0,255.0,0.1828358208955224,0.556390977443609,0.16522061513021416
0.0,0.0,255.0,0.1837686567164179,0.568922305764411,0.16604872675304422
0.0,0.0,255.0,0.18470149253731344,0.581453634085213,0.16694993589365126
0.0,0.0,255.0,0.18563432835820895,0.5939849624060151,0.16778761514030485
0.0,0.0,255.0,0.1865671641791045,0.606516290726817,0.16869316131312345
0.0,0.0,255.0,0.1865671641791045,0.6165413533834586,0.1696085584334779
0.0,0.0,255.0,0.1884328358208955,0.6290726817042607,0.1704461287094729
0.0,0.0,255.0,0.18936567164179105,0.6441102756892231,0.1713571887976158
0.0,0.0,255.0,0.19029850746268656,0.6591478696741855,0.17218447224344063
0.0,0.0,255.0,0.1921641791044776,0.6741854636591479,0.17306072710323234
0.0,0.0,255.0,0.19402985074626866,0.6917293233082706,0.17392050559944638
0.0,0.0,255.0,0.19496268656716417,0.7042606516290727,0.17483274257070197
0.0,0.0,255.0,0.19682835820895522,0.7167919799498746,0.17563727294301482
0.0,0.0,255.0,0.19962686567164178,0.7293233082706767,0.17656191077521705
0.0,0.0,255.0,0.20242537313432835,0.7418546365914787,0.17736894747267729
0.0,0.0,255.0,0.20522388059701493,0.7568922305764411,0.17833340318352547
0.0,0.0,255.0,0.2080223880597015,0.7719298245614035,0.17911964827932825
0.0,0.0,255.0,0.21175373134328357,0.7869674185463659,0.18003482745836552
0.0,0.0,255.0,0.21455223880597016,0.8020050125313283,0.1808780642086068
0.0,0.0,255.0,0.21828358208955223,0.8170426065162907,0.18175741383510224
0.0,0.0,255.0,0.22108208955223882,0.8295739348370927,0.18257491171578638
0.0,0.0,255.0,0.22294776119402984,0.8421052631578947,0.1835700099758279
0.0,0.0,255.0,0.22574626865671643,0.8521303258145363,0.1843218639317821
0.0,0.0,255.0,0.22761194029850745,0.8596491228070176,0.18523723925800484
0.0,0.0,255.0,0.2294776119402985,0.8696741854636592,0.1861015073453525
0.0,0.0,255.0,0.23227611940298507,0.8771929824561403,0.18699482701027817
0.0,0.0,255.0,0.23414179104477612,0.8847117794486216,0.18781487480437314
0.0,0.0,255.0,0.23694029850746268,0.8947368421052632,0.18874151769669328
0.0,0.0,255.0,0.23973880597014927,0.9047619047619048,0.1895849287999883
0.0,0.0,255.0,0.24347014925373134,0.9147869674185464,0.19048391493916025
0.0,0.0,255.0,0.2462686567164179,0.924812030075188,0.19128487107387163
0.0,0.0,255.0,0.25,0.9348370927318296,0.19221746376415036
0.0,0.0,255.0,0.25279850746268656,0.9423558897243107,0.1929973231793602
0.0,0.0,255.0,0.2555970149253731,0.949874686716792,0.19392189562916726
0.0,0.0,255.0,0.2583955223880597,0.9573934837092731,0.19487059418278446
0.0,0.0,255.0,0.26119402985074625,0.9649122807017544,0.1956494074796719
0.0,0.0,255.0,0.26399253731343286,0.9699248120300752,0.1966456608286944
0.0,0.0,255.0,0.2658582089552239,0.974937343358396,0.19739056245663103
0.0,0.0,255.0,0.2677238805970149,0.9774436090225563,0.19835839625789528
0.0,0.0,255.0,0.269589552238806,0.9824561403508771,0.19911883710174574
0.0,0.0,255.0,0.271455223880597,0.9849624060150376,0.2000527810281909
0.0,0.0,255.0,0.2733208955223881,0.9874686716791979,0.20084813607105115
0.0,0.0,255.0,0.27425373134328357,0.9874686716791979,0.20176412163296192
0.0,0.0,255.0,0.2751865671641791,0.9899749373433584,0.2026129158867909
0.0,0.0,255.0,0.27705223880597013,0.9899749373433584,0.20358554439703277
0.0,0.0,255.0,0.27798507462686567,0.9899749373433584,0.20434814285992317
0.0,0.0,255.0,0.2789179104477612,0.9899749373433584,0.20524754308759774
0.0,0.0,255.0,0.2789179104477612,0.9899749373433584,0.2060737804151002
0.0,0.0,255.0,0.28078358208955223,0.9899749373433584,0.20702404814620096
0.0,0.0,255.0,0.28171641791044777,0.9899749373433584,0.20781510974511305
0.0,0.0,255.0,0.2826492537313433,0.9874686716791979,0.20876367753393996
0.0,0.0,255.0,0.2835820895522388,0.9849624060150376,0.20955142642483113
0.0,0.0,255.0,0.28544776119402987,0.9824561403508771,0.21046943884099156
0.0,0.0,255.0,0.28638059701492535,0.9774436090225563,0.2112780447159354
0.0,0.0,255.0,0.28824626865671643,0.9699248120300752,0.21221859226429063
0.0,0.0,255.0,0.29011194029850745,0.9649122807017544,0.21302079066450982
0.0,0.0,255.0,0.291044776119403,0.9548872180451128,0.21393618778486428
0.0,0.0,255.0,0.29197761194029853,0.9473684210526315,0.2147554945784809
0.0,0.0,255.0,0.292910447761194,0.9398496240601504,0.21566731746123385
0.0,0.0,255.0,0.29384328358208955,0.9323308270676691,0.21661141745305887
0.0,0.0,255.0,0.2947761194029851,0.924812030075188,0.2174247962428486
0.0,0.0,255.0,0.2947761194029851,0.9172932330827067,0.21826321648998054
0.0,0.0,255.0,0.2947761194029851,0.9072681704260651,0.21915030303323532
0.0,0.0,255.0,0.2947761194029851,0.899749373433584,0.22010257582445403
0.0,0.0,255.0,0.2947761194029851,0.8872180451127819,0.22093042591770348
0.0,0.0,255.0,0.2947761194029851,0.87468671679198,0.22179774518349143
0.0,0.0,255.0,0.29384328358208955,0.8571428571428571,0.22268110493022272
0.0,0.0,255.0,0.292910447761194,0.8395989974937343,0.22353166450872072
0.0,0.0,255.0,0.29197761194029853,0.8245614035087719,0.2243548942460463
0.0,0.0,255.0,0.291044776119403,0.8095238095238095,0.22535284753734267
0.0,0.0,255.0,0.29011194029850745,0.7969924812030075,0.22609012121917854
0.0,0.0,255.0,0.2891791044776119,0.7844611528822055,0.22707911712233947
0.0,0.0,255.0,0.28824626865671643,0.7744360902255639,0.22782929293015147
0.0,0.0,255.0,0.2873134328358209,0.7619047619047619,0.22878644760687467
0.0,0.0,255.0,0.28638059701492535,0.7468671679197995,0.22958265262087182
0.0,0.0,255.0,0.28544776119402987,0.731829573934837,0.23048499505632813
0.0,0.0,255.0,0.2835820895522388,0.7142857142857143,0.23129687005102945
0.0,0.0,255.0,0.2826492537313433,0.6992481203007519,0.2322118966711447
0.0,0.0,255.0,0.28171641791044777,0.6842105263157895,0.23307803905381996
0.0,0.0,255.0,0.28078358208955223,0.6716791979949874,0.23399903726602556
0.0,0.0,255.0,0.28078358208955223,0.6616541353383458,0.23480622652240782
0.0,0.0,255.0,0.2798507462686567,0.6516290726817042,0.2356999384817044
0.0,0.0,255.0,0.2789179104477612,0.6390977443609023,0.2365210759823852
0.0,0.0,255.0,0.27705223880597013,0.6265664160401002,0.23742069415137693
0.0,0.0,255.0,0.27611940298507465,0.6140350877192983,0.23824993906905625
0.0,0.0,255.0,0.2751865671641791,0.5989974937343359,0.2391730077237749
0.0,0.0,255.0,0.27425373134328357,0.5839598997493735,0.2400209084182035
0.0,0.0,255.0,0.2733208955223881,0.568922305764411,0.24089605177727766
0.0,0.0,255.0,0.27238805970149255,0.556390977443609,0.24173076702201782
0.0,0.0,255.0,0.271455223880597,0.5463659147869674,0.24264413728812262
0.0,0.0,255.0,0.27052238805970147,0.5363408521303258,0.2434554456353993
0.0,0.0,255.0,0.27052238805970147,0.5288220551378446,0.24439265868160193
0.0,0.0,255.0,0.269589552238806,0.5213032581453634,0.24530269444555414
0.0,0.0,255.0,0.269589552238806,0.5112781954887218,0.24610748634744758
0.0,0.0,255.0,0.26865671641791045,0.5012531328320802,0.24704212768610767
0.0,0.0,255.0,0.2677238805970149,0.49373433583959897,0.24789196805825903
0.0,0.0,255.0,0.2677238805970149,0.48370927318295737,0.24876889853613393
0.0,0.0,255.0,0.2677238805970149,0.47619047619047616,0.2495698546708453
0.0,0.0,255.0,0.2677238805970149,0.46867167919799496,0.25051504436925615
0.0,0.0,255.0,0.2677238805970149,0.46115288220551376,0.2513404971080168
0.0,0.0,255.0,0.26865671641791045,0.45363408521303256,0.2522391345410813
0.0,0.0,255.0,0.26865671641791045,0.44611528822055135,0.2530901735904771
0.0,0.0,255.0,0.269589552238806,0.43859649122807015,0.25401393965741065
0.0,0.0,255.0,0.27052238805970147,0.43358395989974935,0.2548481972253847
0.0,0.0,255.0,0.271455223880597,0.43107769423558895,0.2557178266691346
0.0,0.0,255.0,0.27238805970149255,0.42606516290726815,0.25659554173575133
0.0,0.0,255.0,0.2733208955223881,0.42355889724310775,0.2574453167255076
0.0,0.0,255.0,0.27425373134328357,0.42105263157894735,0.25825747504392116
0.0,0.0,255.0,0.2751865671641791,0.41854636591478694,0.25923529055751154
0.0,0.0,255.0,0.27705223880597013,0.41604010025062654,0.26001894215164006
0.0,0.0,255.0,0.27798507462686567,0.41604010025062654,0.26091374381752247
0.0,0.0,255.0,0.2789179104477612,0.41353383458646614,0.26175081282848794
0.0,0.0,255.0,0.28078358208955223,0.41353383458646614,0.2626828388713421
0.0,0.0,255.0,0.28171641791044777,0.41353383458646614,0.2634768426780359
0.0,0.0,255.0,0.2835820895522388,0.41353383458646614,0.26440052156844257
0.0,0.0,255.0,0.28638059701492535,0.41353383458646614,0.265253587472088
0.0,0.0,255.0,0.2891791044776119,0.41604010025062654,0.26612570144685355
0.0,0.0,255.0,0.29384328358208955,0.42105263157894735,0.2669538566579471
0.0,0.0,255.0,0.29850746268656714,0.42857142857142855,0.26789874123851387
0.0,0.0,255.0,0.3041044776119403,0.43609022556390975,0.26869492445837934
0.0,0.0,255.0,0.30970149253731344,0.44611528822055135,0.2696043717807752
0.0,0.0,255.0,0.31529850746268656,0.45864661654135336,0.27053277999776437
0.0,0.0,255.0,0.3199626865671642,0.46867167919799496,0.2714032812067829
0.0,0.0,255.0,0.3246268656716418,0.47619047619047616,0.27225113831294806
0.0,0.0,255.0,0.3283582089552239,0.48370927318295737,0.2730842407919412
0.0,0.0,255.0,0.332089552238806,0.49373433583959897,0.2740022532081016
0.0,0.0,255.0,0.3358208955223881,0.5012531328320802,0.27490660070367584
0.0,0.0,255.0,0.34048507462686567,0.5112781954887218,0.27572538443813127
0.0,0.0,255.0,0.3451492537313433,0.5238095238095238,0.2765593150941296
0.0,0.0,255.0,0.35074626865671643,0.5388471177944862,0.277512764768461
0.0,0.0,255.0,0.35634328358208955,0.5538847117794486,0.27828031049925106
0.0,0.0,255.0,0.3619402985074627,0.568922305764411,0.2792044906546872
0.0,0.0,255.0,0.3675373134328358,0.5839598997493735,0.2800329073953613
0.0,0.0,255.0,0.3712686567164179,0.5964912280701754,0.28095105057631203
0.0,0.0,255.0,0.375,0.6090225563909775,0.2818040510975623
0.0,0.0,255.0,0.37779850746268656,0.6190476190476191,0.28268010981016856
0.0,0.0,255.0,0.3805970149253731,0.6265664160401002,0.28354407277967214
0.0,0.0,255.0,0.3833955223880597,0.6365914786967418,0.2844292414393359
0.0,0.0,255.0,0.38619402985074625,0.6491228070175439,0.28523536278326406
0.0,0.0,255.0,0.38899253731343286,0.6616541353383458,0.286136659100398
0.0,0.0,255.0,0.3917910447761194,0.6766917293233082,0.2869742947587881
0.0,0.0,255.0,0.39552238805970147,0.6917293233082706,0.28791532177804113
0.0,0.0,255.0,0.3983208955223881,0.706766917293233,0.288725845536576
0.0,0.0,255.0,0.40111940298507465,0.7192982456140351,0.28966070481655326
0.0,0.0,255.0,0.4048507462686567,0.731829573934837,0.29045680085989184
0.0,0.0,255.0,0.4076492537313433,0.7418546365914787,0.2913670327710295
0.0,0.0,255.0,0.41138059701492535,0.7518796992481203,0.29218566394656287
0.0,0.0,255.0,0.4141791044776119,0.7619047619047619,0.2931666831975156
0.0,0.0,255.0,0.416044776119403,0.7719298245614035,0.2939844208136486
0.0,0.0,255.0,0.41884328358208955,0.7819548872180451,0.29482563070964024
0.0,0.0,255.0,0.4207089552238806,0.7944862155388471,0.295698267743567
0.0,0.0,255.0,0.42257462686567165,0.8045112781954887,0.29659825641279797
0.0,0.0,255.0,0.42350746268656714,0.8145363408521303,0.29752195709733636
0.0,0.0,255.0,0.4253731343283582,0.8245614035087719,0.29831702881648425
0.0,0.0,255.0,0.42630597014925375,0.8320802005012531,0.29923763473431897
0.0,0.0,255.0,0.42723880597014924,0.8395989974937343,0.30006748988768633
0.0,0.0,255.0,0.4281716417910448,0.8446115288220551,0.30096612732075084
0.0,0.0,255.0,0.4291044776119403,0.8521303258145363,0.3018252519930134
0.0,0.0,255.0,0.4291044776119403,0.8546365914786967,0.3027168281274018
0.0,0.0,255.0,0.4300373134328358,0.8596491228070176,0.3035169342909762
0.0,0.0,255.0,0.4300373134328358,0.8621553884711779,0.30444941801059633
0.0,0.0,255.0,0.4300373134328358,0.8646616541353384,0.3052422885224409
0.0,0.0,255.0,0.4300373134328358,0.8671679197994987,0.306221128360222
0.0,0.0,255.0,0.4300373134328358,0.8696741854636592,0.3069869959428698
0.0,0.0,255.0,0.4300373134328358,0.8721804511278195,0.3079473325628236
0.0,0.0,255.0,0.4291044776119403,0.87468671679198,0.30872499077073007
0.0,0.0,255.0,0.4291044776119403,0.8771929824561403,0.30965191698676253
0.0,0.0,255.0,0.4281716417910448,0.8796992481203008,0.31045476921093323
0.0,0.0,255.0,0.42723880597014924,0.8796992481203008,0.3113805403379847
0.0,0.0,255.0,0.42630597014925375,0.8822055137844611,0.31224812113335326
0.0,0.0,255.0,0.4253731343283582,0.8847117794486216,0.31320176695487006
0.0,0.0,255.0,0.42350746268656714,0.8847117794486216,0.3139572605308209
0.0,0.0,255.0,0.4207089552238806,0.8847117794486216,0.31487102309129666
0.0,0.0,255.0,0.417910447761194,0.8847117794486216,0.3157353783551712
0.0,0.0,255.0,0.41511194029850745,0.8847117794486216,0.31659857853006473
0.0,0.0,255.0,0.4123134328358209,0.8847117794486216,0.317437587218753
0.0,0.0,255.0,0.40951492537313433,0.8822055137844611,0.31835167669120445
0.0,0.0,255.0,0.4076492537313433,0.8822055137844611,0.31924870135852196
0.0,0.0,255.0,0.4048507462686567,0.8796992481203008,0.3200993045252834
0.0,0.0,255.0,0.40205223880597013,0.8771929824561403,0.32102705891832106
