color_b,color_g,color_r,pos_x,pos_y,time
0.0,0.0,255.0,0.028037383177570093,0.0,0.06764789113244966
0.0,0.0,255.0,0.026869158878504672,0.0,0.0683348914434726
0.0,0.0,255.0,0.02570093457943925,0.0,0.0690963359593997
0.0,0.0,255.0,0.02453271028037383,0.00423728813559322,0.06975170377389163
0.0,0.0,255.0,0.02336448598130841,0.00423728813559322,0.0705107938255883
0.0,0.0,255.0,0.02219626168224299,0.00423728813559322,0.0712404081418811
0.0,0.0,255.0,0.02219626168224299,0.00423728813559322,0.07197830801550388
0.0,0.0,255.0,0.02102803738317757,0.00423728813559322,0.07261255754395951
0.0,0.0,255.0,0.01985981308411215,0.00847457627118644,0.07343902840786905
0.0,0.0,255.0,0.018691588785046728,0.00847457627118644,0.0741475963301631
0.0,0.0,255.0,0.017523364485981307,0.00847457627118644,0.07479999859810527
0.0,0.0,255.0,0.017523364485981307,0.00847457627118644,0.07559938413686015
0.0,0.0,255.0,0.016355140186915886,0.00847457627118644,0.07623850435086119
0.0,0.0,255.0,0.016355140186915886,0.00847457627118644,0.07701249402734432
0.0,0.0,255.0,0.015186915887850467,0.00847457627118644,0.0776726067163159
0.0,0.0,255.0,0.015186915887850467,0.00847457627118644,0.07843592042521984
0.0,0.0,255.0,0.015186915887850467,0.00847457627118644,0.07909860325453456
0.0,0.0,255.0,0.014018691588785047,0.00847457627118644,0.07985958047221746
0.0,0.0,255.0,0.014018691588785047,0.00847457627118644,0.08057930963334432
0.0,0.0,255.0,0.014018691588785047,0.00847457627118644,0.08128083213595647
0.0,0.0,255.0,0.014018691588785047,0.00847457627118644,0.08198584140239079
0.0,0.0,255.0,0.012850467289719626,0.00847457627118644,0.08273181115723086
0.0,0.0,255.0,0.012850467289719626,0.00847457627118644,0.08340473860189937
0.0,0.0,255.0,0.012850467289719626,0.00847457627118644,0.08412955412468434
0.0,0.0,255.0,0.011682242990654205,0.00847457627118644,0.08482841662190639
0.0,0.0,255.0,0.011682242990654205,0.00847457627118644,0.08561495145894556
0.0,0.0,255.0,0.011682242990654205,0.00847457627118644,0.08626039817225278
0.0,0.0,255.0,0.011682242990654205,0.00847457627118644,0.08704155907948356
0.0,0.0,255.0,0.017523364485981307,0.00423728813559322,0.10565931423802932
0.0,0.0,255.0,0.018691588785046728,0.00423728813559322,0.1063989215475444
0.0,0.0,255.0,0.01985981308411215,0.00423728813559322,0.10712591180446587
0.0,0.0,255.0,0.02102803738317757,0.00423728813559322,0.10785114070646688
0.0,0.0,255.0,0.02219626168224299,0.00423728813559322,0.10856754486085611
0.0,0.0,255.0,0.02219626168224299,0.00423728813559322,0.10927345277776006
0.0,0.0,255.0,0.02336448598130841,0.00423728813559322,0.10993834628723008
0.0,0.0,255.0,0.02453271028037383,0.00423728813559322,0.11072374882467752
0.0,0.0,255.0,0.02570093457943925,0.00423728813559322,0.11137598933553515
0.0,0.0,255.0,0.028037383177570093,0.00423728813559322,0.11217710028319172
0.0,0.0,255.0,0.029205607476635514,0.00423728813559322,0.11289711701246886
0.0,0.0,255.0,0.030373831775700934,0.00423728813559322,0.11357115878371972
0.0,0.0,255.0,0.03271028037383177,0.00423728813559322,0.1143545483441152
0.0,0.0,255.0,0.035046728971962614,0.00423728813559322,0.11500423668763907
0.0,0.0,255.0,0.037383177570093455,0.00423728813559322,0.11577229527102265
0.0,0.0,255.0,0.0397196261682243,0.00423728813559322,0.11645401151728414
0.0,0.0,255.0,0.04205607476635514,0.00423728813559322,0.11723531620859007
0.0,0.0,255.0,0.04439252336448598,0.00847457627118644,0.11787218979641703
0.0,0.0,255.0,0.04789719626168224,0.00847457627118644,0.11862161036906047
0.0,0.0,255.0,0.052570093457943924,0.012711864406779662,0.11929974998645285
0.0,0.0,255.0,0.056074766355140186,0.01694915254237288,0.12005395137959472
0.0,0.0,255.0,0.06074766355140187,0.0211864406779661,0.12076622174182365
0.0,0.0,255.0,0.06542056074766354,0.025423728813559324,0.12149094739956165
0.0,0.0,255.0,0.0689252336448598,0.029661016949152543,0.12216461173761527
0.0,0.0,255.0,0.07242990654205607,0.03389830508474576,0.12291324149784544
0.0,0.0,255.0,0.07593457943925233,0.0423728813559322,0.12359808504774125
0.0,0.0,255.0,0.0794392523364486,0.046610169491525424,0.12434826048677919
0.0,0.0,255.0,0.08411214953271028,0.05508474576271186,0.12502104414737256
0.0,0.0,255.0,0.08761682242990654,0.059322033898305086,0.12582431185615625
0.0,0.0,255.0,0.0911214953271028,0.06779661016949153,0.12644962879894375
0.0,0.0,255.0,0.09462616822429906,0.08050847457627118,0.12724410770613448
0.0,0.0,255.0,0.09929906542056074,0.08898305084745763,0.12787524790396518
0.0,0.0,255.0,0.102803738317757,0.1059322033898305,0.12865768489486284
0.0,0.0,255.0,0.10747663551401869,0.11864406779661017,0.12935593630976552
0.0,0.0,255.0,0.11214953271028037,0.13559322033898305,0.13007483871246034
0.0,0.0,255.0,0.11682242990654206,0.1483050847457627,0.13076936971441877
0.0,0.0,255.0,0.12149532710280374,0.1652542372881356,0.13152443381201148
0.0,0.0,255.0,0.1261682242990654,0.17796610169491525,0.13219633679514461
0.0,0.0,255.0,0.1308411214953271,0.1906779661016949,0.13293725613434537
0.0,0.0,255.0,0.13551401869158877,0.2076271186440678,0.1336519708258517
0.0,0.0,255.0,0.13901869158878505,0.22033898305084745,0.13438683326088713
0.0,0.0,255.0,0.1425233644859813,0.23728813559322035,0.13506536828448615
0.0,0.0,255.0,0.14602803738317757,0.2542372881355932,0.13582986821200999
0.0,0.0,255.0,0.1483644859813084,0.2754237288135593,0.13662294522446805
0.0,0.0,255.0,0.15186915887850466,0.2923728813559322,0.13724130661262063
0.0,0.0,255.0,0.1542056074766355,0.3135593220338983,0.1379882828559867
0.0,0.0,255.0,0.15654205607476634,0.3305084745762712,0.13869915132348298
0.0,0.0,255.0,0.15771028037383178,0.3474576271186441,0.1394262673914702
0.0,0.0,255.0,0.1588785046728972,0.3644067796610169,0.140109691073624
0.0,0.0,255.0,0.16121495327102803,0.3771186440677966,0.14086547409159245
0.0,0.0,255.0,0.16238317757009346,0.3940677966101695,0.14159816179249135
0.0,0.0,255.0,0.16355140186915887,0.4067796610169492,0.14228217858395512
0.0,0.0,255.0,0.1647196261682243,0.4194915254237288,0.14297032916757918
0.0,0.0,255.0,0.1658878504672897,0.4322033898305085,0.1437645205066196
0.0,0.0,255.0,0.16705607476635514,0.4491525423728814,0.14455739981597435
0.0,0.0,255.0,0.169392523364486,0.4661016949152542,0.1451478491205402
0.0,0.0,255.0,0.1705607476635514,0.4830508474576271,0.14584245201453622
0.0,0.0,255.0,0.17289719626168223,0.5042372881355932,0.14661313465729112
0.0,0.0,255.0,0.17406542056074767,0.5211864406779662,0.14729636063634158
0.0,0.0,255.0,0.17523364485981308,0.538135593220339,0.14803972430481974
0.0,0.0,255.0,0.17757009345794392,0.559322033898305,0.14877242997872805
0.0,0.0,255.0,0.17873831775700935,0.576271186440678,0.14945058756912982
0.0,0.0,255.0,0.1810747663551402,0.5889830508474576,0.15013034475736753
0.0,0.0,255.0,0.18341121495327103,0.6059322033898306,0.15090974430967782
0.0,0.0,255.0,0.18691588785046728,0.6228813559322034,0.15160797775157114
0.0,0.0,255.0,0.18925233644859812,0.6398305084745762,0.15233976680200043
0.0,0.0,255.0,0.1927570093457944,0.6567796610169492,0.1530337765866865
0.0,0.0,255.0,0.19626168224299065,0.6694915254237288,0.15378138188538126
0.0,0.0,255.0,0.19976635514018692,0.6864406779661016,0.1544499059427486
0.0,0.0,255.0,0.20210280373831777,0.6991525423728814,0.15519048379477088
0.0,0.0,255.0,0.205607476635514,0.7161016949152542,0.15595095776819076
0.0,0.0,255.0,0.20794392523364486,0.7288135593220338,0.15665625460277538
0.0,0.0,255.0,0.2102803738317757,0.7457627118644068,0.1573551350730068
0.0,0.0,255.0,0.21378504672897197,0.7584745762711864,0.15803794767284127
0.0,0.0,255.0,0.2161214953271028,0.7711864406779662,0.15878912960040517
0.0,0.0,255.0,0.21962616822429906,0.7796610169491526,0.15953560259950825
0.0,0.0,255.0,0.2219626168224299,0.7923728813559322,0.16023036725058878
0.0,0.0,255.0,0.22546728971962618,0.8008474576271186,0.1609202612161239
0.0,0.0,255.0,0.22897196261682243,0.809322033898305,0.1616508820209427
0.0,0.0,255.0,0.2324766355140187,0.8177966101694916,0.16237278591620605
0.0,0.0,255.0,0.23598130841121495,0.8220338983050848,0.16307977221367356
0.0,0.0,255.0,0.24065420560747663,0.8305084745762712,0.16374755937765578
0.0,0.0,255.0,0.24532710280373832,0.8347457627118644,0.1645145755264946
0.0,0.0,255.0,0.25,0.8389830508474576,0.16519756785642298
0.0,0.0,255.0,0.2546728971962617,0.8432203389830508,0.16595606479880967
0.0,0.0,255.0,0.25934579439252337,0.847457627118644,0.16664317294788897
0.0,0.0,255.0,0.2616822429906542,0.8516949152542372,0.1674519224245374
0.0,0.0,255.0,0.2651869158878505,0.8516949152542372,0.16808958682477762
0.0,0.0,255.0,0.2675233644859813,0.8516949152542372,0.16884761646892013
0.0,0.0,255.0,0.26869158878504673,0.8559322033898306,0.16951790188120794
0.0,0.0,255.0,0.27102803738317754,0.8559322033898306,0.17027154611105863
0.0,0.0,255.0,0.272196261682243,0.8559322033898306,0.1709183767460891
0.0,0.0,255.0,0.2733644859813084,0.8559322033898306,0.17169594305144137
0.0,0.0,255.0,0.2733644859813084,0.8559322033898306,0.17243067967541104
0.0,0.0,255.0,0.27453271028037385,0.8559322033898306,0.17312772689868444
0.0,0.0,255.0,0.27453271028037385,0.8559322033898306,0.17384628781420078
0.0,0.0,255.0,0.27453271028037385,0.8559322033898306,0.17454905045446104
0.0,0.0,255.0,0.27453271028037385,0.8559322033898306,0.17529563129162043
0.0,0.0,255.0,0.2757009345794392,0.8559322033898306,0.17601722964572414
0.0,0.0,255.0,0.27453271028037385,0.8559322033898306,0.17885973297320215
0.0,0.0,255.0,0.26869158878504673,0.847457627118644,0.18246885704331234
0.0,0.0,255.0,0.26401869158878505,0.8389830508474576,0.1832092551652407
0.0,0.0,255.0,0.25934579439252337,0.8305084745762712,0.1839137971334308
0.0,0.0,255.0,0.2546728971962617,0.8220338983050848,0.18458663471305237
0.0,0.0,255.0,0.2488317757009346,0.809322033898305,0.1853387692101141
0.0,0.0,255.0,0.2441588785046729,0.7966101694915254,0.18600790434980077
0.0,0.0,255.0,0.2383177570093458,0.7796610169491526,0.1867587987092144
0.0,0.0,255.0,0.2336448598130841,0.7627118644067796,0.18750742846944457
0.0,0.0,255.0,0.22897196261682243,0.75,0.18820278622983508
0.0,0.0,255.0,0.22546728971962618,0.7330508474576272,0.1889131155070496
0.0,0.0,255.0,0.2207943925233645,0.7161016949152542,0.1896223124846724
0.0,0.0,255.0,0.21728971962616822,0.7033898305084746,0.19030406467695268
0.0,0.0,255.0,0.21261682242990654,0.690677966101695,0.19106081823742832
0.0,0.0,255.0,0.20794392523364486,0.6779661016949152,0.19175745208148567
0.0,0.0,255.0,0.20327102803738317,0.6610169491525424,0.1925350723058661
0.0,0.0,255.0,0.1985981308411215,0.6483050847457628,0.19318150753468993
0.0,0.0,255.0,0.1939252336448598,0.635593220338983,0.19396849169696392
0.0,0.0,255.0,0.18925233644859812,0.6186440677966102,0.19463604521182404
0.0,0.0,255.0,0.18574766355140188,0.6059322033898306,0.19536246033244495
0.0,0.0,255.0,0.1822429906542056,0.5847457627118644,0.19604363738842467
0.0,0.0,255.0,0.17873831775700935,0.5677966101694916,0.19679447782881013
0.0,0.0,255.0,0.17523364485981308,0.5466101694915254,0.19757466819353373
0.0,0.0,255.0,0.17289719626168223,0.5338983050847458,0.1982314379027583
0.0,0.0,255.0,0.17172897196261683,0.5169491525423728,0.19899058187348315
0.0,0.0,255.0,0.169392523364486,0.5042372881355932,0.19968203949083543
0.0,0.0,255.0,0.16822429906542055,0.4915254237288136,0.2004353242604983
0.0,0.0,255.0,0.16705607476635514,0.4830508474576271,0.2010875827443653
0.0,0.0,255.0,0.1658878504672897,0.4703389830508475,0.20184722995935314
0.0,0.0,255.0,0.1647196261682243,0.4576271186440678,0.2025623400570661
0.0,0.0,255.0,0.16355140186915887,0.4491525423728814,0.20328384854612283
0.0,0.0,255.0,0.16238317757009346,0.4364406779661017,0.2039821718530631
0.0,0.0,255.0,0.16121495327102803,0.4194915254237288,0.20470260196155626
0.0,0.0,255.0,0.16004672897196262,0.4025423728813559,0.2053895663265604
0.0,0.0,255.0,0.16004672897196262,0.3855932203389831,0.20616236978442365
0.0,0.0,255.0,0.1588785046728972,0.3686440677966102,0.2068082658229657
0.0,0.0,255.0,0.1588785046728972,0.3516949152542373,0.20761582908099419
0.0,0.0,255.0,0.15771028037383178,0.3347457627118644,0.208239923859143
0.0,0.0,255.0,0.15771028037383178,0.3220338983050847,0.20903918358683216
0.0,0.0,255.0,0.15771028037383178,0.3093220338983051,0.20967526636224582
0.0,0.0,255.0,0.15771028037383178,0.3008474576271186,0.21044422359609902
0.0,0.0,255.0,0.15771028037383178,0.288135593220339,0.21112290240377318
0.0,0.0,255.0,0.15771028037383178,0.2754237288135593,0.21186188065795952
0.0,0.0,255.0,0.15771028037383178,0.2669491525423729,0.21262465517658166
0.0,0.0,255.0,0.1588785046728972,0.2542372881355932,0.2133412750070836
0.0,0.0,255.0,0.1588785046728972,0.24152542372881355,0.21402610058397004
0.0,0.0,255.0,0.1588785046728972,0.2288135593220339,0.21472616727282137
0.0,0.0,255.0,0.16004672897196262,0.22033898305084745,0.21543974966473597
0.0,0.0,255.0,0.16121495327102803,0.2076271186440678,0.2161659131632254
0.0,0.0,255.0,0.16121495327102803,0.19491525423728814,0.21682685261062903
0.0,0.0,255.0,0.16355140186915887,0.18220338983050846,0.21762571693211155
0.0,0.0,255.0,0.1647196261682243,0.1652542372881356,0.21834697379903678
0.0,0.0,255.0,0.1658878504672897,0.15254237288135594,0.21909623261459568
0.0,0.0,255.0,0.16705607476635514,0.13983050847457626,0.21976813559772881
0.0,0.0,255.0,0.16822429906542055,0.1271186440677966,0.22046336754705356
0.0,0.0,255.0,0.1705607476635514,0.11440677966101695,0.2212247042249243
0.0,0.0,255.0,0.17172897196261683,0.1059322033898305,0.22188684786395727
0.0,0.0,255.0,0.17289719626168223,0.09322033898305085,0.22267866676575787
0.0,0.0,255.0,0.17523364485981308,0.0847457627118644,0.22331927873953847
0.0,0.0,255.0,0.17757009345794392,0.07627118644067797,0.22411284102325016
0.0,0.0,255.0,0.17990654205607476,0.06779661016949153,0.2247572992210408
0.0,0.0,255.0,0.18341121495327103,0.059322033898305086,0.22551507724305178
0.0,0.0,255.0,0.18691588785046728,0.05084745762711865,0.22617792182945107
0.0,0.0,255.0,0.18925233644859812,0.0423728813559322,0.22696170679605315
0.0,0.0,255.0,0.1927570093457944,0.03389830508474576,0.22764581345256388
0.0,0.0,255.0,0.19509345794392524,0.029661016949152543,0.2283763983113639
0.0,0.0,255.0,0.1985981308411215,0.025423728813559324,0.22908036514325342
0.0,0.0,255.0,0.20093457943925233,0.0211864406779661,0.22983178071993945
0.0,0.0,255.0,0.20327102803738317,0.01694915254237288,0.23049112056950716
0.0,0.0,255.0,0.2044392523364486,0.012711864406779662,0.23123410680478804
0.0,0.0,255.0,0.20677570093457945,0.012711864406779662,0.23197326478906832
0.0,0.0,255.0,0.2091121495327103,0.00847457627118644,0.23269522260335987
0.0,0.0,255.0,0.21144859813084113,0.00847457627118644,0.2333418195892682
0.0,0.0,255.0,0.21378504672897197,0.00847457627118644,0.2341630782804539
0.0,0.0,255.0,0.2161214953271028,0.00847457627118644,0.234772399244882
0.0,0.0,255.0,0.21845794392523366,0.00847457627118644,0.2355391457985799
0.0,0.0,255.0,0.2207943925233645,0.00847457627118644,0.2362249958370017
0.0,0.0,255.0,0.22313084112149534,0.012711864406779662,0.23697170248522686
0.0,0.0,255.0,0.2266355140186916,0.012711864406779662,0.23776467165962858
0.0,0.0,255.0,0.2324766355140187,0.01694915254237288,0.23839228914761834
0.0,0.0,255.0,0.2383177570093458,0.025423728813559324,0.23918317345293053
0.0,0.0,255.0,0.2441588785046729,0.038135593220338986,0.23983011192601733
0.0,0.0,255.0,0.25116822429906543,0.05508474576271186,0.24059152049592566
0.0,0.0,255.0,0.25817757009345793,0.07203389830508475,0.24126773700131302
0.0,0.0,255.0,0.2651869158878505,0.09322033898305085,0.24203340517444738
0.0,0.0,255.0,0.27102803738317754,0.11440677966101695,0.24272678590380467
0.0,0.0,255.0,0.27686915887850466,0.13983050847457626,0.24349908611740492
0.0,0.0,255.0,0.28154205607476634,0.15677966101694915,0.24417321775370274
0.0,0.0,255.0,0.286214953271028,0.17796610169491525,0.24487975472593543
0.0,0.0,255.0,0.2908878504672897,0.19491525423728814,0.24556963071846116
0.0,0.0,255.0,0.29439252336448596,0.2076271186440678,0.24631959048138638
0.0,0.0,255.0,0.29906542056074764,0.2245762711864407,0.24698876156709185
0.0,0.0,255.0,0.30257009345794394,0.24152542372881355,0.24775234487113668
0.0,0.0,255.0,0.3072429906542056,0.2627118644067797,0.2484293701619467
0.0,0.0,255.0,0.3107476635514019,0.2838983050847458,0.24919694347407667
0.0,0.0,255.0,0.31542056074766356,0.3050847457627119,0.24986002170959803
0.0,0.0,255.0,0.3189252336448598,0.3305084745762712,0.25062604934292027
0.0,0.0,255.0,0.3235981308411215,0.3559322033898305,0.2513311484744015
0.0,0.0,255.0,0.32710280373831774,0.3771186440677966,0.2520384942320569
0.0,0.0,255.0,0.33060747663551404,0.3940677966101695,0.25276774908816185
0.0,0.0,255.0,0.33294392523364486,0.4152542372881356,0.2534782041764421
0.0,0.0,255.0,0.3364485981308411,0.4364406779661017,0.2541733822067387
0.0,0.0,255.0,0.338785046728972,0.4576271186440678,0.25493049522740213
0.0,0.0,255.0,0.3411214953271028,0.4872881355932203,0.2555989473927319
0.0,0.0,255.0,0.34345794392523366,0.5169491525423728,0.2563499495902019
0.0,0.0,255.0,0.3469626168224299,0.5423728813559322,0.25710321638685535
0.0,0.0,255.0,0.3492990654205608,0.5677966101694916,0.25780078482740115
0.0,0.0,255.0,0.3516355140186916,0.5932203389830508,0.2585479947198893
0.0,0.0,255.0,0.35397196261682246,0.614406779661017,0.2592284708285027
0.0,0.0,255.0,0.35514018691588783,0.6313559322033898,0.2599732903107416
0.0,0.0,255.0,0.3574766355140187,0.6567796610169492,0.26063169556382093
0.0,0.0,255.0,0.3598130841121495,0.6779661016949152,0.2614287625843642
0.0,0.0,255.0,0.3621495327102804,0.7033898305084746,0.26207758822343724
0.0,0.0,255.0,0.3633177570093458,0.7245762711864406,0.2628584256164989
0.0,0.0,255.0,0.3644859813084112,0.7457627118644068,0.2634996486725989
0.0,0.0,255.0,0.36565420560747663,0.7627118644067796,0.26430421043805885
0.0,0.0,255.0,0.36682242990654207,0.7796610169491526,0.26493078549150384
0.0,0.0,255.0,0.36682242990654207,0.7966101694915254,0.26569778366733326
0.0,0.0,255.0,0.36682242990654207,0.8050847457627118,0.2663748449041621
0.0,0.0,255.0,0.3679906542056075,0.8177966101694916,0.2671297112986515
0.0,0.0,255.0,0.3691588785046729,0.8305084745762712,0.2678313955583482
0.0,0.0,255.0,0.3691588785046729,0.8389830508474576,0.268566186101346
0.0,0.0,255.0,0.3691588785046729,0.847457627118644,0.2692501310007722
0.0,0.0,255.0,0.3703271028037383,0.8559322033898306,0.2699874557380944
0.0,0.0,255.0,0.3703271028037383,0.864406779661017,0.2706492399169395
0.0,0.0,255.0,0.37149532710280375,0.8728813559322034,0.2714810487646387
0.0,0.0,255.0,0.37149532710280375,0.8813559322033898,0.2720999313700636
0.0,0.0,255.0,0.3726635514018692,0.885593220338983,0.2728518142449939
0.0,0.0,255.0,0.3726635514018692,0.8898305084745762,0.273543128078271
0.0,0.0,255.0,0.3726635514018692,0.8898305084745762,0.2743546633713753
0.0,0.0,255.0,0.3726635514018692,0.8940677966101694,0.27497288097545275
0.0,0.0,255.0,0.3726635514018692,0.8940677966101694,0.27572427857912934
0.0,0.0,255.0,0.3726635514018692,0.8940677966101694,0.2764090142909688
0.0,0.0,255.0,0.3726635514018692,0.8940677966101694,0.27715534350599674
0.0,0.0,255.0,0.3703271028037383,0.8728813559322034,0.28364947707079846
0.0,0.0,255.0,0.3691588785046729,0.8601694915254238,0.2843082957030938
0.0,0.0,255.0,0.3679906542056075,0.847457627118644,0.2850690033256358
0.0,0.0,255.0,0.36682242990654207,0.8305084745762712,0.2857531459281653
